ID,cuentaContable_ID,importeGerencia,importeCFO,comentarios,createdAt,createdBy,modifiedAt,modifiedBy
5248d6f4-fef6-47a4-9b69-1967c5f001d8,06f72c5c-1f46-40dd-8994-c5187db7b12b, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
70ce2173-89a1-472b-aaa0-f481faf2ef92,e20a5dcf-250b-411a-9222-af9b4f8885e6, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
2d8dffbc-32e1-4758-bfe1-8273e2f9672e,a409eba9-9ae2-49df-bee3-9b14356efd69, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
4494c1f9-08d3-49f7-a228-8e0ae039342a,add1941b-14c0-4a10-8fd5-6da6bf99ffd4, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
02cc07f7-5ddc-4b9d-a95c-b0a062117947,5514b2ff-9cc0-49e3-9ff9-658a0344d180, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
4c4dd6fb-63ec-45fe-b4f0-42d4f8f6dd86,44e735c6-dc63-4d57-b915-cd734429099b, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
384deb25-099b-4e46-b228-3e911245da8e,c65aa699-49d6-4f63-b44a-a4cec53c5cb4, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
93e6aebb-05d5-4fa1-8a27-4770f28e6c39,b50d941a-14ea-47ed-b016-6abd33b4860f, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
5788c1ec-c9ca-4240-aefc-fd53f11e4011,90ec5aaa-1301-4a06-8e87-5a0f846a37c1, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
70fcb57b-81f5-4040-8087-0363030b4fbe,f33f9e6e-64fc-49fe-85eb-ea13c593817a, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
194816fc-a803-4b25-b0b3-56098c87e593,8f311a34-7c24-4453-bb42-8290c3de6af7, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
734a379e-1f4a-4838-a0e2-c24bde7c4e5f,0de317d5-c8de-4926-8612-4ba23e802689, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
9f458397-c36a-4324-a06e-c4e903c4c61b,2a84870c-1dfa-4e0b-8964-a976cf037a41, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
951f46f8-ecea-4d3f-9bec-d6fb15888b2c,9aa6cfea-6ba0-42af-a239-ab72eccb7464, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
c4c3dd70-18ee-494b-810e-6f9e37458546,e2503ea5-f0bb-4502-a6fd-c8f4545cdace, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
85529451-dbbb-4f48-9a4e-63853ec46668,3f750eeb-bd3c-49e0-82df-8dc710539b4e, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
36b83d59-b103-47a7-855d-8037564a6036,9b2c47a5-c58d-4b77-bf31-5efc5740d5e5, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
27b689ac-a894-4dc4-a7b2-d35bc6fda20c,45873ab2-05d2-4d90-aff8-ce80cf56aa7c, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
85947a77-825a-4dcb-83bb-102803ba4354,d40e61f2-bb4b-460b-bc74-4c913db860bc, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
c267170a-3d25-4876-8189-d5686a83ec41,523bbe44-1dd8-4e47-9bc4-6e88b8631eca, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
3702611d-aa3d-410a-8e8c-c48c62bf5c63,e6952de9-e165-4710-8171-4dbea1e69c2f, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
af5d3a3d-4a32-48b2-8df7-0bbea5143789,53ce0fd1-9da8-4fb9-b96e-ee33c4f45043, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
bbe8db08-9eae-47cc-bec5-a0e50c97c86e,fc8e73ca-edf6-4fc4-90a2-d0714aee550d, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
b922f5e5-91d7-45d5-9cce-29baa3b10ca9,1f413bf4-8109-431a-8e29-bf53118b3275, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
cd0b7b1a-148b-4e9a-8c41-a9c9c66479f4,c9ea251d-0791-418f-af3f-c4c974bfec97, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
d6c2cc04-6008-42e6-bae4-b965e1fe9241,9e43f287-75e4-4aac-9880-3ff1bb9a1461, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
82410ad4-7394-4c27-ade3-31b56189adcc,3be752db-e3aa-4814-8d62-2c234e4ad678, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
dd57d9e5-b64b-41e7-8a11-1e5dfaec9825,c3114c0d-7aed-4abc-b311-6fd4c7ea0f10, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
75b98b3a-4bf8-4257-85e5-acb4ba8ed275,daa0427b-1708-4c1f-8203-36fbb5c27f57, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
7ef200aa-0004-4c49-b8fe-241f5608b500,cecc56be-46dc-4254-b800-a41b594ced82, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
7bd9f92a-dd0a-452f-8823-dce842e84d09,496ca1e0-f33d-406e-9fe7-9eb37f2b6cc8, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
7324fb69-260e-46d3-95cf-4076608aaa87,cd3b23ee-6c86-468a-8fd4-08d26754ed48, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
f75f809d-747e-4cac-866f-e3ace681da7b,c6408424-5245-404f-b368-c5c595ed9307, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
0dcefe93-ca43-431d-b76a-316d47c43455,21b90780-5a7f-4482-89cc-7929264193cd, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
bbe8d0f1-1534-4bd9-87e4-edcbfdece5a3,a10d5bc0-fff8-440c-a577-12f881fbf9b2, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
7da4e8ac-aeba-4b4d-9ff5-6ab4697c4ebb,d59ae5bb-cee9-4cc3-b1a4-f47feb10b271, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
32e5f40b-e54f-4e78-b457-1d1d132d3a97,9dcb2381-d048-43e1-a405-0dd15be8711a, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
8f7cf711-7ca1-4019-bd1b-801cdc501b5b,e024456a-5e0f-4f94-a6fc-53f5c886d945, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
5f0efe0d-1cae-4b14-a39b-fe29fae8377f,1ed1f776-df8d-4cff-b9b7-01531cab2f27, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
756abb7d-feaa-41fb-ac2c-63a69ec5f9ce,1df5cfb8-721e-412c-8245-48bf8b08568a, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
b35e5ec5-cc69-492b-942d-a5e8000be60f,dd0f8db9-faeb-4c59-9b5b-480505895cad, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
c7d5282f-9be6-4019-9abb-bc152e4cae8a,3bcf3c2e-c63d-4cea-8fa1-052638060d26, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
57bf40b6-b168-4ef3-9726-0e2f44e06e90,d3f12375-3faa-4ad1-978c-f5b6345a5939, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
011919f6-a0ab-46ee-b2ab-f381832e71f7,259b2226-328b-4786-bb63-57cd6c1ab0e1, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
c993d781-9443-4a00-afc2-e88f7f25dd91,9197f753-8efb-45e6-a120-cc365bcc5cce, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
b51f057d-817a-49cd-ae28-2e55f6042adc,1dc54319-4036-4fe7-b084-751274014abd, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
3590e3e2-1459-4a86-966d-cdef6dd1c212,d2427b40-a627-4f7b-819a-898632b8e989, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
7d2ab797-671f-45bf-8e71-436d12bf26b2,bb0e3363-d6ec-4bcb-8c20-8b56309f67ee, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
a38b5964-53d8-4bd8-a3be-f981cf3a67b4,168092cf-c8bc-419a-a94e-b5b8bd4b687e, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
1fd08717-b559-419e-981c-f7133b2ac956,e1f733ec-9b11-4ed0-9174-c342a70d653b, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
b9901397-e531-444a-ab55-9a9353a589bb,1ef93f08-16a3-4785-a7b8-c0bb8d101695, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
b9ebec8b-168e-422d-bde4-b00d45b360e4,71d68915-ab8d-494c-b652-1c5b0da6c85b, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
942b9fcf-df15-477c-9832-d5f650b55ae6,df704b65-dfef-4508-b2df-477d7a7954a1, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
7e83a419-f76f-4247-a4eb-da71de192f4b,cb7da803-f3e0-4770-b726-102b862544c1, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
119e61e6-088f-4970-adad-40393654febe,0026757f-6d43-4921-ac44-069808e09a9b, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
c063264c-2ec5-437f-a98d-246e4c2a7b1a,acd408e8-03d4-4e43-956f-a89dbe220477, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
27c42c85-2a14-4959-87f3-3000acee75f4,de72ebcd-a7d8-40e3-ac5a-a5716c063d22, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
bf89b090-b2e7-42f6-a56e-5005b1270b67,41e467af-8f6d-453a-8b8c-bddd8c538906, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
7d360d51-9b0c-4746-8854-df2b3b7d8913,423bc8d9-7fda-4569-919e-d4408b3e965e, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
31c7910f-30d1-4237-8c1a-d147b1b51971,6df67e6a-f2a3-4636-8817-eb661c1412e8, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
39dc7e9a-be88-4ef7-ad1f-2ea43a630f06,61a58bd4-7f42-4988-90cb-84a334f8c1db, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
806dd620-b768-4153-916c-c4beed37ea6e,5b102e81-4267-4efe-8411-c520bb9e8cc9, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
bab79101-a998-4d34-a161-11af06ed1926,78055754-102d-449d-9572-519165f0c60c, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
f3f15367-fb9c-4436-a5ee-c7d7bd69db56,0a0db74c-a33b-4366-80c5-daccd043e1a7, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
3d6eeb1a-da98-4d47-9343-a4755488bbf3,0169fda0-8e4d-472e-8973-5849cbffa0c0, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
395c5c84-41f4-4433-8342-dd1ceb77f920,43ccaa38-0a42-4fea-b406-960829159eb2, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
248fb3fa-1007-4231-821d-956d1910e3bb,3e04d120-9863-415f-a96c-b71bd8873ba2, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
a79a96fd-2225-499a-8551-57a6da692f4c,a4dcb8c3-3ca4-45ef-afe6-1811a8e28b8a, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
8ff30cd3-84be-4ffa-b729-6f4380713343,7204679c-d96c-4583-9c81-2d11ec6d4f3e, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
28cebbb9-be48-4acc-b026-f7054c69a7d0,73c5a6b2-d6d1-4478-8949-e0e04382c0f4, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
b7c8855b-8b81-4a9d-987a-254bd5575bdb,f5d9b8e9-0215-4b4b-b085-0875cab1ad64, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
edf04068-0197-4e89-aecf-075e36cbcf64,6d03a284-e26e-4644-9e48-3e70e33c9b14, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
a59f6ad8-0dc1-4b3f-bdb8-a036b6d4dd1a,fc8ab0cc-6aa6-4e62-b37b-438835c30ad4, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
e1ac6bd1-8d3e-4716-8d12-619f661240cb,c549284b-f076-4c50-84f6-6bedb977ce5b, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
16d2d31c-c50f-49ab-8f8f-6c89e2bb548e,9c618a97-7d63-42db-9192-215ee3740138, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
a00eef3c-a57a-4589-b974-36d4c03100b8,5126daf3-56ed-434f-88e5-a05079118568, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
2f4bb1c5-40a8-4c57-b54d-f1fe3f8e23ca,27a23b4c-6993-4025-b8e9-4c213e4cdc83, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
2de3254a-fbf5-4371-bfdb-67fd0166e72d,591b9eda-2010-4b3e-b02e-674987ad261e, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
715817e3-ce37-4926-b46a-284a736e861a,9da99542-86d5-4ab4-bc45-27a4f6f3908d, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
d5d4d61a-8373-48e3-b600-ed90b4048f59,b6fd4561-b1a1-4541-92d9-c4df25b7684b, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
fa0f8c5b-e273-4073-a933-3da1c60e75cd,b26d0351-a782-4ceb-9bc1-614bb183328f, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
a50478ed-5b83-49c3-b00c-35adb38f1099,f5e598ff-25dc-46e5-9c34-bd201bdd09b4, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
7cc6928b-3c48-4bb8-8adc-69641f86cb2d,f9d3ebf4-b59a-4b71-a6be-1226d9a9489e, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
9fb58ad2-b05b-48fc-91cc-00f6e15586b6,aa9be057-b2f4-478a-90e7-58dc757ac701, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
ea432fc9-ee2e-4cee-9771-92d0f198d4ba,d161eaaf-fb7d-4bae-96ac-44dc30b7d113, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
92358fee-05be-46dd-91b3-328432b4fefd,bdddd256-a759-4e75-8569-45446724437f, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
e2acaa9f-5320-4aab-9d58-8d0696a6fef3,700cd41d-ec17-4a6b-8b73-105ac6a46e12, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
b2485b3a-1d2c-468b-90ea-8f7a21951493,4f1faa99-2faf-477d-a749-dc5b906c55f8, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
60e41dbd-df08-4043-afb7-5515f0470ba0,aabb5e5f-cae6-4a33-98d5-443b005d5c1f, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
32b04618-8b6e-42db-8a9c-239fa9e56d01,058ba351-7f4d-4b80-8da4-affb708ac1d4, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
ec6b31b8-9db9-419c-93ea-deddb3826fdf,82a13f75-b86d-4362-90bc-648d7428c954, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
cd060984-80eb-4dd6-a270-9efe2ca77815,d1911e21-b75c-4fdd-b7d8-deed98c621c3, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
dd49b5aa-427e-4bb1-b6e0-cd8487da9f51,f7ee937c-77a6-48f0-84a0-c1a0a888f06a, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
f6985b92-80b7-4445-a195-372967377083,fa1ddb91-7408-42f8-9b47-e3121e544f8c, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
f4a3163d-dc10-48cd-95d4-9706c2b77838,5910b2fb-74f2-4de6-b8b7-38cca53358db, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
c5bc9751-43fd-4d1a-8dc9-edab01b84cbb,91baa11b-49c0-4961-bcdb-f83dc59e59fd, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
1fb9ad60-f203-4a7f-9ece-a613180d1096,1151cd0a-917e-4e5b-bc6e-7fe73c0a2a2e, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
f1753ccf-f3ef-4d6e-89b1-1c2f383dcc91,111b1867-c61e-4514-bb06-0c449e02df9d, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
21396e17-8a1c-4381-a880-e63d2d137257,fac251b2-e61d-44d7-a88b-669b7d5bd2ef, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
f8c9cf83-eacc-4a05-936c-7d6454f56016,7ec1e460-788e-4ee5-a02b-468032e0520e, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
bc0af7ce-ed8a-49d5-b4f1-a8a25624067e,00004bac-9009-42cd-863b-a5f9bb965a76, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
b28134db-a8cd-49e9-b964-2953a87e364d,a8f5aac0-d714-46d2-bf2e-7a2ee7239f1d, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
ecb364ac-94f1-43ea-bf2b-da4a4f23cd1c,217b72c7-7531-42d6-ba9b-ece2dd5ca31a, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
68dd622a-12a3-4839-b02c-905b98592a1c,dd2acfc2-cc45-468a-85b5-a2307f0999aa, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
45bb9ee4-3fd5-423f-85eb-74e527219c99,87fe113c-defd-4af6-ac99-470af72267ca, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
f02ff513-d956-4194-9750-2daac2488687,62810faf-d741-4500-a617-7f50bd5ea9de, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
02748b99-55b1-4bb3-ba3d-8868cbe6d8dd,e7fab075-e632-4b93-914f-2b2a95fa8ef6, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
05f52003-86af-427e-95f2-59146d35fe35,fda01ed7-0d72-43ce-a582-549a80447bb9, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
822cc0a1-a3f9-404b-92e4-09ab3621e017,41110aca-b9df-46bd-b379-998af94ae26a, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
a7db27ec-5ec4-4d03-8884-697acd3b338f,065fe04a-31b8-408a-a9ed-92df818b7be4, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
dbbec0a9-7487-47b0-bbd9-68c5407e75a4,ee0f7fe3-3240-4049-8306-760cc8771893, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
d56c6c45-9f4c-4bc8-962b-8f0689c3568c,70fcb6d7-08fe-4c5c-ad09-3a2c863e39c7, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
5afe877c-a822-4440-9e16-8fc8d9f19986,b8ed30e8-db95-4e01-8ac3-19fe31d9fbbf, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
66f6b780-e662-4518-b3a2-d17448ec97e3,19e225da-f297-45e1-9d67-d91e79397df3, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
dd9fb748-7d0c-443d-8f39-d65cd4974397,56326842-3cc4-451f-bdb0-c7880aaa2b6e, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
13da5d62-da85-401e-af4e-51325fa2e9fb,6e40e0d7-a61f-47f7-8083-b54728c35646, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
af4d3fac-6087-496c-8e8b-985f32e438de,19a2201a-8fbe-4e55-95b9-82183ab79b2a, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
3c90ad38-08db-40a8-a286-4f87b3c37178,c7973dbf-1053-427f-bf62-2936d7337bff, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
532fecf3-0749-42b4-89aa-8d08ae7138d4,3d576653-1dee-4ba9-b77f-f52e0e9acc9d, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
acdff1e6-f92f-4e68-b329-460505684538,1fa3d8ae-c30c-48f7-aaa8-75004ea0642d, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
818fa8b6-71cf-4e88-9825-4a9c2940677e,6273d27a-8442-4fe6-8b5e-ed7c5e870594, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
e230161a-6240-4601-b36f-e698c392abfd,2253d590-31a7-4e3e-9d1d-f47389b49dcb, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
e7d44dfc-30a8-44f1-98cf-22c8f33e1318,1f17bfc9-068d-43b7-b154-d22105ebd4c1, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
d774aaee-a4d8-4671-a9b2-db1a2cc4fa84,d6f86969-c3a0-4350-8dbc-3d3d7dd65b38, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
273aba5a-ff87-4569-ba69-992c1150d361,c075e8a9-7c54-4aa4-830a-0962ca7a93e0, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
0befe99b-42e4-417f-92f4-b0796dcdb744,2444c010-3265-452f-9902-0270a245c91c, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
1d0e9379-a9f4-4b6f-880e-adcc3c0fc0fc,33cb5007-acbc-4920-8977-94791f865de5, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
b38873d2-0a20-4a3e-8835-d00e4b87851a,ace8f110-dd9d-4b54-8b09-f32a6e626a68, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
b49c18ea-a8f6-4f01-8883-6ec864a1cffb,738b27d0-77aa-4883-917d-9d5e3efa0c49, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
7d183802-cacb-420b-b6d4-778c00339f8d,2f3f710a-32e3-4bd3-bdcd-fb631a97ceb3, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
890c3b71-fa50-455d-b679-b6397fda1230,6058f62d-58ff-44fc-8717-8d150c38ee1f, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
fd00010a-bc9d-4db8-8f46-f1ebef87646d,63adfe6c-513e-4db9-b011-9bf37340ba6f, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
6cc37517-44e1-4dfd-836f-79fd48f5af08,b035b6a6-7e0d-4df4-96d3-4ab63abbe197, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
892dab06-19fe-4e6f-ba74-b4c64536b381,a9d39d55-acaa-4cb0-914a-7a3222b91e55, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
ca12fa3b-0247-4632-85d0-0e27fc7878db,4dd1ebcb-c9e5-4dd6-9795-4becd399809e, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
abfc63ac-b9ba-4693-a9da-6707080be315,5440bbea-4cc8-459e-83fe-fec497ec5187, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
4126e216-4d84-40f7-ac24-e867d6a06512,68d3664d-037d-431e-a0d3-1cd90d79aa74, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
a1cd1460-33cb-4788-a846-4da95c7564e7,3afaeebf-d3c7-4706-a5bf-2a357c42c264, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
42c59de4-c040-4fa5-b726-89c756eccfba,53e2ade4-0b72-4737-82e1-bc87b590cbd1, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
1eda50aa-8b86-4c6a-bfcf-b4c2098dfd3f,8678894c-5a68-42d5-8d4c-62fac822ee61, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
02c9e9f1-8967-474a-b407-ff3450d89e74,a6224675-9e36-4ec0-ab8e-6943288c05f7, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
5cec42fe-7cee-4930-911c-c80e87e3c1ce,aa43b670-b138-4cd1-8789-1457737a854e, 1000000000 ,,,2025-11-08T14:08:27,init-script,2025-11-08T14:08:27,init-script
